date,value,item
2020-07-01,0.461,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-08-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-08-01,0.23,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-08-01,0.227,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-08-01,0.227,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-08-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-08-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-08-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-08-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-08-01,0.227,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-08-01,0.258,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-08-01,0.255,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-08-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-08-01,0.256,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-08-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-08-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-08-01,0.255,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-08-01,0.314,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-08-01,0.307,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-08-01,0.31,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-08-01,0.311,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-08-01,0.304,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-08-01,0.318,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-08-01,0.322,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-08-01,0.329,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-08-01,0.324,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-08-01,0.341,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-08-01,0.341,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-08-01,0.355,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-08-01,0.539,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-08-01,0.517,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-08-01,0.489,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-08-01,0.537,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-08-01,0.531,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-08-01,0.529,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-08-01,0.531,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-08-01,0.524,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-08-01,0.546,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-08-01,0.512,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-08-01,0.464,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-08-01,0.45,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-08-01,0.459,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-09-01,0.214,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-09-01,0.225,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-09-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-09-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-09-01,0.212,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-09-01,0.212,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-09-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-09-01,0.207,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-09-01,0.233,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-09-01,0.256,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-09-01,0.249,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-09-01,0.232,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-09-01,0.249,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-09-01,0.232,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-09-01,0.237,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-09-01,0.256,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-09-01,0.308,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-09-01,0.305,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-09-01,0.305,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-09-01,0.31,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-09-01,0.303,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-09-01,0.296,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-09-01,0.322,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-09-01,0.317,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-09-01,0.307,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-09-01,0.329,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-09-01,0.341,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-09-01,0.36,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-09-01,0.532,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-09-01,0.51,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-09-01,0.483,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-09-01,0.55,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-09-01,0.528,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-09-01,0.522,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-09-01,0.513,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-09-01,0.517,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-09-01,0.547,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-09-01,0.505,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-09-01,0.467,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-09-01,0.449,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-09-01,,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-10-01,0.212,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-10-01,0.226,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-10-01,0.221,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-10-01,0.219,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-10-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-10-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-10-01,0.208,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-10-01,0.203,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-10-01,0.231,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-10-01,0.255,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-10-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-10-01,0.23,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-10-01,0.241,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-10-01,0.228,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-10-01,0.232,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-10-01,0.254,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-10-01,0.293,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-10-01,0.294,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-10-01,0.301,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-10-01,0.288,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-10-01,0.306,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-10-01,0.309,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-10-01,0.289,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-10-01,0.288,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-10-01,0.299,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-10-01,0.311,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-10-01,0.321,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-10-01,0.355,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-10-01,0.521,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-10-01,0.5,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-10-01,0.472,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-10-01,0.542,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-10-01,0.509,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-10-01,0.516,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-10-01,0.501,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-10-01,0.511,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-10-01,0.523,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-10-01,0.5,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-10-01,0.453,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-10-01,0.432,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-10-01,,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-11-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-11-01,0.221,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-11-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-11-01,0.217,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-11-01,0.208,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-11-01,0.207,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-11-01,0.2,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-11-01,0.2,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-11-01,0.22,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-11-01,0.248,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-11-01,0.235,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-11-01,0.218,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-11-01,0.234,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-11-01,0.227,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-11-01,0.225,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-11-01,0.243,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-11-01,0.295,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-11-01,0.283,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-11-01,0.287,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-11-01,0.272,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-11-01,0.262,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-11-01,0.286,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-11-01,0.291,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-11-01,0.285,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-11-01,0.291,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-11-01,0.298,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-11-01,0.317,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-11-01,0.388,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-11-01,0.494,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-11-01,0.458,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-11-01,0.446,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-11-01,0.517,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-11-01,0.497,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-11-01,0.517,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-11-01,0.515,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-11-01,0.496,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-11-01,0.507,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-11-01,0.469,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-11-01,0.433,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-11-01,0.417,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-11-01,,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-12-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-12-01,0.218,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-12-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-12-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-12-01,0.204,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-12-01,0.202,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-12-01,0.198,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-12-01,0.198,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-12-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-12-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-12-01,0.236,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-12-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-12-01,0.233,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-12-01,0.222,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-12-01,0.225,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-12-01,0.243,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-12-01,0.292,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-12-01,0.279,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-12-01,0.279,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-12-01,0.267,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-12-01,0.275,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-12-01,0.282,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-12-01,0.292,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-12-01,0.287,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-12-01,0.285,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-12-01,0.303,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-12-01,0.318,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-12-01,0.398,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-12-01,0.504,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-12-01,0.464,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-12-01,0.441,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-12-01,0.51,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-12-01,0.5,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-12-01,0.513,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-12-01,0.511,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-12-01,0.501,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-12-01,0.503,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-12-01,0.462,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-12-01,0.437,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-12-01,0.429,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-12-01,,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-01-01,0.501,"Bread, white, pan, per lb. (453.6 gm)"
1981-01-01,0.531,"Bread, white, pan, per lb. (453.6 gm)"
1982-01-01,0.537,"Bread, white, pan, per lb. (453.6 gm)"
1983-01-01,0.541,"Bread, white, pan, per lb. (453.6 gm)"
1984-01-01,0.543,"Bread, white, pan, per lb. (453.6 gm)"
1985-01-01,0.551,"Bread, white, pan, per lb. (453.6 gm)"
1986-01-01,0.566,"Bread, white, pan, per lb. (453.6 gm)"
1987-01-01,0.544,"Bread, white, pan, per lb. (453.6 gm)"
1988-01-01,0.586,"Bread, white, pan, per lb. (453.6 gm)"
1989-01-01,0.653,"Bread, white, pan, per lb. (453.6 gm)"
1990-01-01,0.689,"Bread, white, pan, per lb. (453.6 gm)"
1991-01-01,0.705,"Bread, white, pan, per lb. (453.6 gm)"
1992-01-01,0.726,"Bread, white, pan, per lb. (453.6 gm)"
1993-01-01,0.748,"Bread, white, pan, per lb. (453.6 gm)"
1994-01-01,0.768,"Bread, white, pan, per lb. (453.6 gm)"
1995-01-01,0.767,"Bread, white, pan, per lb. (453.6 gm)"
1996-01-01,0.86,"Bread, white, pan, per lb. (453.6 gm)"
1997-01-01,0.862,"Bread, white, pan, per lb. (453.6 gm)"
1998-01-01,0.855,"Bread, white, pan, per lb. (453.6 gm)"
1999-01-01,0.872,"Bread, white, pan, per lb. (453.6 gm)"
2000-01-01,0.907,"Bread, white, pan, per lb. (453.6 gm)"
2001-01-01,0.982,"Bread, white, pan, per lb. (453.6 gm)"
2002-01-01,1.001,"Bread, white, pan, per lb. (453.6 gm)"
2003-01-01,1.042,"Bread, white, pan, per lb. (453.6 gm)"
2004-01-01,0.946,"Bread, white, pan, per lb. (453.6 gm)"
2005-01-01,0.997,"Bread, white, pan, per lb. (453.6 gm)"
2006-01-01,1.046,"Bread, white, pan, per lb. (453.6 gm)"
2007-01-01,1.153,"Bread, white, pan, per lb. (453.6 gm)"
2008-01-01,1.281,"Bread, white, pan, per lb. (453.6 gm)"
2009-01-01,1.381,"Bread, white, pan, per lb. (453.6 gm)"
2010-01-01,1.36,"Bread, white, pan, per lb. (453.6 gm)"
2011-01-01,1.401,"Bread, white, pan, per lb. (453.6 gm)"
2012-01-01,1.423,"Bread, white, pan, per lb. (453.6 gm)"
2013-01-01,1.422,"Bread, white, pan, per lb. (453.6 gm)"
2014-01-01,1.365,"Bread, white, pan, per lb. (453.6 gm)"
2015-01-01,1.479,"Bread, white, pan, per lb. (453.6 gm)"
2016-01-01,1.425,"Bread, white, pan, per lb. (453.6 gm)"
2017-01-01,1.351,"Bread, white, pan, per lb. (453.6 gm)"
2018-01-01,1.281,"Bread, white, pan, per lb. (453.6 gm)"
2019-01-01,1.274,"Bread, white, pan, per lb. (453.6 gm)"
2020-01-01,1.351,"Bread, white, pan, per lb. (453.6 gm)"
1980-02-01,0.507,"Bread, white, pan, per lb. (453.6 gm)"
1981-02-01,0.533,"Bread, white, pan, per lb. (453.6 gm)"
1982-02-01,0.534,"Bread, white, pan, per lb. (453.6 gm)"
1983-02-01,0.544,"Bread, white, pan, per lb. (453.6 gm)"
1984-02-01,0.541,"Bread, white, pan, per lb. (453.6 gm)"
1985-02-01,0.544,"Bread, white, pan, per lb. (453.6 gm)"
1986-02-01,0.563,"Bread, white, pan, per lb. (453.6 gm)"
1987-02-01,0.539,"Bread, white, pan, per lb. (453.6 gm)"
1988-02-01,0.586,"Bread, white, pan, per lb. (453.6 gm)"
1989-02-01,0.652,"Bread, white, pan, per lb. (453.6 gm)"
1990-02-01,0.701,"Bread, white, pan, per lb. (453.6 gm)"
1991-02-01,0.701,"Bread, white, pan, per lb. (453.6 gm)"
1992-02-01,0.73,"Bread, white, pan, per lb. (453.6 gm)"
1993-02-01,0.751,"Bread, white, pan, per lb. (453.6 gm)"
1994-02-01,0.756,"Bread, white, pan, per lb. (453.6 gm)"
1995-02-01,0.767,"Bread, white, pan, per lb. (453.6 gm)"
1996-02-01,0.858,"Bread, white, pan, per lb. (453.6 gm)"
1997-02-01,0.858,"Bread, white, pan, per lb. (453.6 gm)"
1998-02-01,0.86,"Bread, white, pan, per lb. (453.6 gm)"
1999-02-01,0.88,"Bread, white, pan, per lb. (453.6 gm)"
2000-02-01,0.924,"Bread, white, pan, per lb. (453.6 gm)"
2001-02-01,0.994,"Bread, white, pan, per lb. (453.6 gm)"
2002-02-01,1.008,"Bread, white, pan, per lb. (453.6 gm)"
2003-02-01,1.048,"Bread, white, pan, per lb. (453.6 gm)"
2004-02-01,0.943,"Bread, white, pan, per lb. (453.6 gm)"
2005-02-01,0.982,"Bread, white, pan, per lb. (453.6 gm)"
2006-02-01,1.029,"Bread, white, pan, per lb. (453.6 gm)"
2007-02-01,1.168,"Bread, white, pan, per lb. (453.6 gm)"
2008-02-01,1.321,"Bread, white, pan, per lb. (453.6 gm)"
2009-02-01,1.404,"Bread, white, pan, per lb. (453.6 gm)"
2010-02-01,1.361,"Bread, white, pan, per lb. (453.6 gm)"
2011-02-01,1.398,"Bread, white, pan, per lb. (453.6 gm)"
2012-02-01,1.442,"Bread, white, pan, per lb. (453.6 gm)"
2013-02-01,1.411,"Bread, white, pan, per lb. (453.6 gm)"
2014-02-01,1.388,"Bread, white, pan, per lb. (453.6 gm)"
2015-02-01,1.435,"Bread, white, pan, per lb. (453.6 gm)"
2016-02-01,1.407,"Bread, white, pan, per lb. (453.6 gm)"
2017-02-01,1.358,"Bread, white, pan, per lb. (453.6 gm)"
2018-02-01,1.265,"Bread, white, pan, per lb. (453.6 gm)"
2019-02-01,1.282,"Bread, white, pan, per lb. (453.6 gm)"
2020-02-01,1.375,"Bread, white, pan, per lb. (453.6 gm)"
1980-03-01,0.502,"Bread, white, pan, per lb. (453.6 gm)"
1981-03-01,0.538,"Bread, white, pan, per lb. (453.6 gm)"
1982-03-01,0.526,"Bread, white, pan, per lb. (453.6 gm)"
1983-03-01,0.544,"Bread, white, pan, per lb. (453.6 gm)"
1984-03-01,0.542,"Bread, white, pan, per lb. (453.6 gm)"
1985-03-01,0.544,"Bread, white, pan, per lb. (453.6 gm)"
1986-03-01,0.56,"Bread, white, pan, per lb. (453.6 gm)"
1987-03-01,0.541,"Bread, white, pan, per lb. (453.6 gm)"
1988-03-01,0.587,"Bread, white, pan, per lb. (453.6 gm)"
1989-03-01,0.654,"Bread, white, pan, per lb. (453.6 gm)"
1990-03-01,0.68,"Bread, white, pan, per lb. (453.6 gm)"
1991-03-01,0.702,"Bread, white, pan, per lb. (453.6 gm)"
1992-03-01,0.747,"Bread, white, pan, per lb. (453.6 gm)"
1993-03-01,0.742,"Bread, white, pan, per lb. (453.6 gm)"
1994-03-01,0.755,"Bread, white, pan, per lb. (453.6 gm)"
1995-03-01,0.775,"Bread, white, pan, per lb. (453.6 gm)"
1996-03-01,0.852,"Bread, white, pan, per lb. (453.6 gm)"
1997-03-01,0.855,"Bread, white, pan, per lb. (453.6 gm)"
1998-03-01,0.853,"Bread, white, pan, per lb. (453.6 gm)"
1999-03-01,0.883,"Bread, white, pan, per lb. (453.6 gm)"
2000-03-01,0.924,"Bread, white, pan, per lb. (453.6 gm)"
2001-03-01,1.02,"Bread, white, pan, per lb. (453.6 gm)"
2002-03-01,1.012,"Bread, white, pan, per lb. (453.6 gm)"
2003-03-01,1.042,"Bread, white, pan, per lb. (453.6 gm)"
2004-03-01,0.947,"Bread, white, pan, per lb. (453.6 gm)"
2005-03-01,1.002,"Bread, white, pan, per lb. (453.6 gm)"
2006-03-01,1.04,"Bread, white, pan, per lb. (453.6 gm)"
2007-03-01,1.161,"Bread, white, pan, per lb. (453.6 gm)"
2008-03-01,1.35,"Bread, white, pan, per lb. (453.6 gm)"
2009-03-01,1.41,"Bread, white, pan, per lb. (453.6 gm)"
2010-03-01,1.368,"Bread, white, pan, per lb. (453.6 gm)"
2011-03-01,1.415,"Bread, white, pan, per lb. (453.6 gm)"
2012-03-01,1.395,"Bread, white, pan, per lb. (453.6 gm)"
2013-03-01,1.412,"Bread, white, pan, per lb. (453.6 gm)"
2014-03-01,1.359,"Bread, white, pan, per lb. (453.6 gm)"
2015-03-01,1.44,"Bread, white, pan, per lb. (453.6 gm)"
2016-03-01,1.416,"Bread, white, pan, per lb. (453.6 gm)"
